id,url,titulo,fonte,categoria,notas,ordem,created_at,eixo,subcategoria
e86b2d73-6c2b-40e0-9ca0-d90af2441a59,https://letstalkaboutmentalhealth.com/,"Let's Talk About Mental Health",letstalkaboutmentalhealth.com,comunicacao_cientifica,"Campanha internacional",0,"2026-03-13 16:15:08.195413+00",,
f81995c7-f88a-4fad-945a-0c9640fdeb4b,https://www.publico.pt/2021/03/02/ciencia/noticia/ano-arn-entrou-bocas-mundo-1952369,"O ano em que o ARN entrou nas bocas do mundo",publico.pt,comunicacao_cientifica,Público,0,"2026-03-13 16:15:08.195413+00",,
eb7f0af5-7aec-46e1-ac0d-1b9fef3fa576,https://www.publico.pt/2021/08/11/opiniao/opiniao/promocao-cultura-cientifica-nao-so-politica-simpatica-urgencia-1973721,"A promoção da cultura científica é uma urgência",publico.pt,comunicacao_cientifica,Público,0,"2026-03-13 16:15:08.195413+00",,
a311ab67-9c38-4349-b325-98e0ec186682,https://www.publico.pt/2025/11/30/sociedade/noticia/vih-historia-sobrevivencia-40-anos-2155965,"VIH, uma história de sobrevivência com 40 anos",publico.pt,comunicacao_cientifica,Público,0,"2026-03-13 16:15:08.195413+00",,
4eb74563-15f4-4d4d-8f5c-d530b4058b6a,https://comunidadeculturaearte.com/entrevista-david-marcal-os-paises-nao-tem-ciencia-porque-sao-ricos-os-paises-sao-ricos-porque-tem-ciencia/,"David Marçal: Os países são ricos porque têm ciência",comunidadeculturaearte.com,comunicacao_cientifica,CCA,0,"2026-03-13 16:15:08.195413+00",,
d91da534-9114-4edf-8e7f-d2155620e1a9,https://www.gregadunn.com/,"Greg Dunn – Neuroarte",gregadunn.com,comunicacao_cientifica,"Arte e neurociência",0,"2026-03-13 16:15:08.195413+00",,
52619402-06d4-48aa-9445-6fb547b27bbf,https://dererummundi.blogspot.com/,"De Rerum Natura – Carlos Fiolhais",dererummundi.blogspot.com,comunicacao_cientifica,"Blog Carlos Fiolhais",0,"2026-03-13 16:15:08.195413+00",,
2593c92a-9a18-42fa-aeb7-e024ec8db506,https://www.researchgate.net/publication/383476694_Health_Is_Not_Rocket_Science_The_General_Nutritional_and_Oral_Health_Literacy_of_Portuguese_Adolescents,"Health literacy of Portuguese adolescents",researchgate.net,comunicacao_cientifica,ResearchGate,0,"2026-03-13 16:15:08.195413+00",,
8649fc72-e1e3-4961-a32e-16368c803f2a,https://nutriscore-europe.com/,"Nutriscore Europe",nutriscore-europe.com,comunicacao_cientifica,"Portal europeu NutriScore",0,"2026-03-13 16:15:08.195413+00",,
e9496b14-18c4-4573-8993-d6ebd7476b0f,https://www.youtube.com/watch?v=ZyuTCbXgsKo,"António Damásio: A Ciência dos Sentimentos",youtube.com,comunicacao_cientifica,"YouTube — Damásio",0,"2026-03-13 16:15:08.195413+00",,
f38755e4-eeab-40f9-a142-ea1d6fce02c3,https://www.nbcnews.com/think/opinion/celebrities-gwyneth-paltrow-made-2010s-decade-health-wellness-misinformation-ncna1107501,"Celebrities like Gwyneth Paltrow made the 2010s the decade of health misinformation",nbcnews.com,desinformacao,"NBC News — padrão celebrity wellness e desinformação em saúde",0,"2026-03-13 17:04:08.922449+00",,
78475f85-77d5-46ea-b513-8c1868849459,https://www.spp.pt/default.asp,"Sociedade Portuguesa de Pediatria",SPP,fontes_referencia,"Sociedade científica de referência em pediatria. Sem RSS — consulta directa ao site para actualizações, congressos e publicações.",100,"2026-03-27 21:12:04.15772+00",,
bef5aca6-fcd9-4bf5-badc-ddc6f8e7260f,https://www.portugal.gov.pt/pt/gc24/area-de-governo/saude,"Governo de Portugal — Área da Saúde",Portugal.gov.pt,fontes_referencia,"Portal oficial do Governo com comunicados, legislação e políticas de saúde. Sem RSS — monitorização manual.",101,"2026-03-27 21:12:04.15772+00",,
2c65592c-aa7d-4ba5-bd5a-6d5c78af027a,https://www.ordemenfermeiros.pt/,"Ordem dos Enfermeiros","Ordem dos Enfermeiros",fontes_referencia,"Integrada nos RSS feeds (recolha automática de notícias). Referência para cuidados de saúde primários e enfermagem comunitária.",102,"2026-03-27 21:12:04.15772+00",,
66f815ac-faee-400c-b855-a2566c13ed7e,https://agenda.newsfarma.pt/,"NewsFarma — Agenda de Eventos de Saúde",NewsFarma,fontes_referencia,"Calendário de congressos, formações e eventos médicos em Portugal. Canal YouTube integrado na monitorização. Sem RSS.",103,"2026-03-27 21:12:04.15772+00",,
422d82f3-54ea-47a1-af3a-2e4fac6395fa,https://www.msdmanuals.com/pt-pt,"MSD Manuals — Versão para Profissionais de Saúde","MSD Manuals",fontes_referencia,"Referência clínica gratuita e peer-reviewed. Útil para verificação científica de claims de saúde e contextualização de temas emergentes.",104,"2026-03-27 21:12:04.15772+00",,
d62311b5-e8bd-4f6e-a3d0-077df83a1920,"","Comissão Nacional da Saúde Materna, da Criança e do Adolescente",CNSMCA,fontes_referencia,"Comissão de referência para saúde da mulher e materna. Sem website próprio identificado — contacto via DGS ou Ministério da Saúde.",105,"2026-03-27 21:12:04.15772+00",,
8c41e546-1449-4639-a0ea-181f233d9676,https://spreumatologia.pt/,"Sociedade Portuguesa de Reumatologia",SPR,fontes_referencia,"RSS + YouTube integrados. Reumatologia, doenças autoimunes, artrite.",110,"2026-03-27 21:27:47.010254+00",,
43893444-4a28-454f-ac2d-3d8996a0707e,https://spginecologia.pt/,"Sociedade Portuguesa de Ginecologia",SPG,fontes_referencia,"RSS + YouTube integrados. Saúde da mulher, menopausa, ginecologia.",111,"2026-03-27 21:27:47.010254+00",,
2fa4f6a0-b084-4ce9-9583-e1dacbfcf07f,https://www.spci.pt/,"Sociedade Portuguesa de Cuidados Intensivos",SPCI,fontes_referencia,"YouTube integrado. Sem RSS. Medicina intensiva e emergência.",112,"2026-03-27 21:27:47.010254+00",,
4b9d5aad-d033-402a-bf73-a04526434205,https://sppneumologia.pt/,SPPneumologia,SPPneumologia,fontes_referencia,"RSS + YouTube integrados. Doenças respiratórias, asma, DPOC.",113,"2026-03-27 21:27:47.010254+00",,
25bd766a-5e6d-42c3-a749-edb924236f5d,https://splsportugal.pt/,"Sociedade Portuguesa de Literacia em Saúde",SPLS,fontes_referencia,"RSS + YouTube integrados. Literacia em saúde, comunicação, empoderamento.",114,"2026-03-27 21:27:47.010254+00",,
ca0de42c-5d27-4be3-93c0-cdebf7e7d404,https://sppcv.org/,"Sociedade Portuguesa Patologia Coluna Vertebral",SPPCV,fontes_referencia,"RSS + YouTube integrados. Patologia da coluna, dor crónica.",115,"2026-03-27 21:27:47.010254+00",,
d2c0517d-6614-43b0-92b3-4f0d400fc444,https://www.cnc.uc.pt/pt,"Centro de Neurociências e Biologia Celular","CNC UC",fontes_referencia,"RSS + YouTube integrados. Neurociência, investigação fundamental, Universidade de Coimbra.",116,"2026-03-27 21:27:47.010254+00",,
55ee4c96-7915-43ea-aad9-a27e80045fc0,https://spem.pt/,"Sociedade Portuguesa de Esclerose Múltipla",SPEM,fontes_referencia,"RSS + YouTube integrados. Esclerose múltipla, apoio ao doente.",117,"2026-03-27 21:27:47.010254+00",,
2c66f1a9-014c-4d08-a9b0-8d4897aa7de5,https://gulbenkian.pt/,"Fundação Calouste Gulbenkian",Gulbenkian,fontes_referencia,"YouTube integrado. Sem RSS funcional. Ciência, saúde, cultura.",118,"2026-03-27 21:27:47.010254+00",,
83281274-7c32-47ce-a876-897d27fd91c2,https://gimm.pt/,"GIMM Gulbenkian Institute for Molecular Medicine",GIMM,fontes_referencia,"RSS + YouTube integrados. Medicina molecular, investigação biomédica.",119,"2026-03-27 21:27:47.010254+00",,
31b7e70a-b5f8-44ad-bc43-1e3ff7a9740c,https://nutrimento.pt/,"Nutrimento — Programa Nacional para a Promoção da Alimentação Saudável","PNPAS / DGS",fontes_referencia,"RSS integrado. Portal de referência nacional para alimentação saudável, nutrição e políticas alimentares. Fonte principal para o eixo Alimentação.",120,"2026-03-27 21:31:12.611063+00",,
f1ddd258-8fdd-466b-a2d0-29c4694de62e,https://alimentacaosaudavel.dgs.pt/,"Alimentação Saudável — DGS",DGS,fontes_referencia,"RSS + YouTube integrados. Recursos de literacia alimentar, guias e campanhas da DGS. Fonte principal para o eixo Alimentação.",121,"2026-03-27 21:31:12.611063+00",,
f91c7426-0052-47eb-b6ce-e0bf67142230,https://eipas.pt/,"EIPAS — Estratégia Integrada para a Promoção da Alimentação Saudável","EIPAS / DGS",fontes_referencia,"RSS integrado. Estratégia nacional intersectorial para alimentação saudável. Fonte institucional para o eixo Alimentação.",122,"2026-03-27 21:34:12.477184+00",,
0db66894-4db6-4563-a262-7c7b2977874b,https://www.90segundosdeciencia.pt/,"90 Segundos de Ciência","90 Segundos de Ciência",fontes_referencia,"RSS + YouTube integrados. Podcast e plataforma de divulgação científica da Fundação Francisco Manuel dos Santos e Antena 1.",125,"2026-03-27 21:47:49.143344+00",,
2c27ae99-1c7f-4c24-8ee6-0e0c031d36c0,https://spc.pt/,"Sociedade Portuguesa de Cardiologia",SPC,fontes_referencia,"RSS + YouTube integrados. Cardiologia, doenças cardiovasculares, prevenção.",130,"2026-03-27 22:16:03.376114+00",,
57280498-a83e-487a-81b3-8495c5bd1c39,https://www.spneurologia.com/,"Sociedade Portuguesa de Neurologia",SPN,fontes_referencia,"Sem RSS nem YouTube. Neurologia, AVC, doenças neurodegenerativas.",131,"2026-03-27 22:16:03.376114+00",,
92c07367-3720-47a0-9cc1-df26f19fe504,https://spsp.pt/,"Sociedade Portuguesa de Saúde Pública",SPSP,fontes_referencia,"RSS integrado. Saúde pública, epidemiologia, políticas de saúde.",132,"2026-03-27 22:16:03.376114+00",,
be744ce6-c9bc-47ea-b50e-f4b115fb609b,https://www.spdm.org.pt/,"Sociedade Portuguesa das Doenças Metabólicas",SPDM,fontes_referencia,"Sem RSS nem YouTube. Doenças metabólicas, diabetes, doenças raras.",133,"2026-03-27 22:16:03.376114+00",,
1005b50c-9196-48ae-90e7-a0324b20f844,https://www.spedm.pt/pt,"Sociedade Portuguesa de Endocrinologia, Diabetes e Metabolismo",SPEDM,fontes_referencia,"YouTube integrado. Sem RSS. Endocrinologia, diabetes, tiróide.",134,"2026-03-27 22:16:03.376114+00",,
0e05605d-2965-4c81-8dc5-48c3a915d0dc,https://www.cruzvermelha.pt/,"Cruz Vermelha Portuguesa","Cruz Vermelha",fontes_referencia,"YouTube integrado. Sem RSS. Emergência, primeiros socorros, acção humanitária.",135,"2026-03-27 22:16:03.376114+00",,
027b7936-ba4d-471b-8d26-5e9d66f0db36,https://apav.pt/,"APAV — Associação Portuguesa de Apoio à Vítima",APAV,fontes_referencia,"RSS + YouTube integrados. Violência doméstica, apoio à vítima, saúde mental.",136,"2026-03-27 22:16:03.376114+00",,
151584e6-cac1-4fc4-a584-af3a3bf92a9f,https://cpsa.pt/,"Conselho Português para a Saúde e Ambiente",CPSA,fontes_referencia,"RSS + YouTube integrados. Saúde ambiental, poluição, alterações climáticas e saúde.",137,"2026-03-27 22:16:03.376114+00",,
6ded2018-05b5-4042-949a-e18a1df22e2a,https://www.bial.com/pt,Bial,Bial,fontes_referencia,"RSS + YouTube integrados. Farmacêutica portuguesa, neurociências, epilepsia, investigação.",138,"2026-03-27 22:16:03.376114+00",,
4f7b24bf-8727-403c-83a1-8f9adcec18bd,https://spesf.pt/,"Sociedade Portuguesa Enfermagem de Saúde Familiar",SPESF,fontes_referencia,"RSS integrado. Enfermagem familiar, cuidados de saúde primários.",139,"2026-03-27 22:16:03.376114+00",,
d39c18af-fae5-45e7-925a-e897c481ab4b,https://www.grupohpa.com/pt/,"Grupo HPA Saúde",HPA,fontes_referencia,"YouTube integrado. Sem RSS. Grupo hospitalar privado, Algarve.",140,"2026-03-27 22:16:03.376114+00",,
8488cfa4-d5e3-470f-b147-176ee2f336be,http://www.apurologia.pt/,"Associação Portuguesa de Urologia",Urologia,fontes_referencia,"Urologia, cancro da próstata, incontinência urinária, saúde masculina.",201,"2026-03-27 22:19:52.467223+00",,
a57eb0be-3562-444a-b655-8cb485d172aa,http://www.fspog.com/pt/,"Federação das Sociedades Portuguesas de Obstetrícia e Ginecologia",FSPOG,fontes_referencia,"Federação que agrega as sociedades de obstetrícia e ginecologia. Saúde da mulher, parto, gravidez.",203,"2026-03-27 22:19:52.467223+00",,
729ebd39-b1fc-47f4-846b-757b8fcecb25,http://www.nedo.pt/,"Núcleo de Endocrinologia, Diabetes e Obesidade",NEDO,fontes_referencia,"Endocrinologia, diabetes tipo 2, obesidade. Grupo de estudo integrado na SPEDM.",204,"2026-03-27 22:19:52.467223+00",,
e2d0ca83-6a1c-402a-9c2a-61b5dd7518bc,http://www.spdc.pt/,"Sociedade Portuguesa da Contracepção",SPDC,fontes_referencia,"Contracepção, planeamento familiar, saúde sexual e reprodutiva.",205,"2026-03-27 22:19:52.467223+00",,
2e8e15fc-818b-4cae-9b10-c6f10d8e2300,http://www.spaic.pt/,"Sociedade Portuguesa de Alergologia e Imunologia Clínica",SPAIC,fontes_referencia,"Alergias, asma, doenças autoimunes, imunodeficiências. Referência para alergias alimentares.",207,"2026-03-27 22:19:52.467223+00",,
388ae5ac-87c2-452c-bddd-c12d7e6fca8f,http://www.spandrologia.pt/,"Sociedade Portuguesa de Andrologia",Andrologia,fontes_referencia,"Saúde masculina, infertilidade masculina, disfunção eréctil, andropausa.",208,"2026-03-27 22:19:52.467223+00",,
2c14610b-02b4-4fc9-aba4-11d3647b378a,http://www.spanestesiologia.pt/,"Sociedade Portuguesa de Anestesiologia",Anestesiologia,fontes_referencia,"Anestesiologia, medicina perioperatória, controlo da dor, cuidados intensivos.",209,"2026-03-27 22:19:52.467223+00",,
341fc1a3-18b3-425a-9a10-9fde154e69e1,http://www.spaterosclerose.org/,"Sociedade Portuguesa de Aterosclerose",Aterosclerose,fontes_referencia,"Aterosclerose, colesterol, risco cardiovascular, prevenção de enfarte.",211,"2026-03-27 22:19:52.467223+00",,
3e870101-989a-4cf7-8ec2-3fedcdfc4720,http://www.cefaleias-spc.com/,"Sociedade Portuguesa de Cefaleias",Cefaleias,fontes_referencia,"Cefaleias, enxaqueca, dor de cabeça crónica. Diagnóstico e tratamento.",212,"2026-03-27 22:19:52.467223+00",,
5256fd98-70d6-4763-a984-d4198b8df75f,http://www.spcir.com/,"Sociedade Portuguesa de Cirurgia",Cirurgia,fontes_referencia,"Cirurgia geral, formação cirúrgica, inovação em técnicas operatórias.",214,"2026-03-27 22:19:52.467223+00",,
9b1426bd-6ed0-447d-844d-09c9b639b32d,http://www.spcctv.pt/,"Sociedade Portuguesa de Cirurgia Cardiotorácica e Vascular",SPCCTV,fontes_referencia,"Cirurgia cardíaca, torácica e vascular. Transplante cardíaco, cirurgia valvular.",215,"2026-03-27 22:19:52.467223+00",,
35cfe09d-b3c1-4c8b-8aed-43d0dc70468c,http://www.spco.pt/,"Sociedade Portuguesa de Cirurgia da Obesidade e Doenças Metabólicas",SPCO,fontes_referencia,"Cirurgia bariátrica, tratamento cirúrgico da obesidade mórbida e doenças metabólicas associadas.",216,"2026-03-27 22:19:52.467223+00",,
6b2c60ab-decb-4568-9e64-acbaec98e184,http://www.spd.pt/,"Sociedade Portuguesa de Diabetologia",SPD,fontes_referencia,"Diabetes tipo 1 e 2, insulinoterapia, prevenção de complicações diabéticas. Educação do doente.",218,"2026-03-27 22:19:52.467223+00",,
9343f6b1-da96-4b9c-9a44-7ca4ba79180a,http://www.sped.pt/,"Sociedade Portuguesa de Endoscopia Digestiva",SPED,fontes_referencia,"Endoscopia digestiva, colonoscopia, rastreio de cancro colorrectal, doenças do tubo digestivo.",219,"2026-03-27 22:19:52.467223+00",,
731bc37e-b413-4e9d-a386-e4cfe6bc7022,http://www.spgh.net/,"Sociedade Portuguesa de Genética Humana",SPGH,fontes_referencia,"Genética médica, doenças genéticas raras, aconselhamento genético, diagnóstico pré-natal.",221,"2026-03-27 22:19:52.467223+00",,
9118f9d7-434a-48ad-a68f-3688e94a1c6b,http://www.sph.org.pt/,"Sociedade Portuguesa de Hematologia",SPH,fontes_referencia,"Doenças do sangue, leucemia, linfoma, anemias, coagulação, transplante de medula.",222,"2026-03-27 22:19:52.467223+00",,
d697ea8b-6528-4ce6-bbe0-1bc5764bdb1e,http://www.sphepatologia.pt/,"Sociedade Portuguesa de Hepatologia",Hepatologia,fontes_referencia,"Doenças do fígado, hepatite, cirrose, esteatose hepática, transplante hepático.",223,"2026-03-27 22:19:52.467223+00",,
463a75d8-8665-437f-96af-92e4437cde06,http://www.aptferidas.com/,"Associação Portuguesa de Tratamento de Feridas",Feridas,fontes_referencia,"Prevenção e tratamento de feridas crónicas e agudas. Formação e investigação em cicatrização.",200,"2026-03-27 22:19:52.467223+00",,
bb0a8648-9c3c-4c89-8855-3bc45e690d33,http://www.spat.pt/,"Associação Portuguesa de Artroscopia e Traumatologia Desportiva",SPAT,fontes_referencia,"Artroscopia, traumatologia desportiva, lesões musculoesqueléticas em atletas.",202,"2026-03-27 22:19:52.467223+00",,
82893765-4fdf-4305-aeea-8952f875d2c4,http://www.spmr.pt/,"Sociedade Portuguesa de Medicina da Reprodução",SPMR,fontes_referencia,"Medicina da reprodução, fertilidade, procriação medicamente assistida.",206,"2026-03-27 22:19:52.467223+00",,
427a3752-bcb0-43bc-b39c-528cd91eed12,http://www.spacv.org/,"Sociedade Portuguesa de Angiologia e Cirurgia Vascular",SPACV,fontes_referencia,"Doenças vasculares, varizes, trombose, aneurismas, pé diabético.",210,"2026-03-27 22:19:52.467223+00",,
ca46b8b1-32e8-4e22-a341-02850927129e,http://www.spcna.pt/,"Sociedade Portuguesa de Ciências da Nutrição e Alimentação",SPCNA,fontes_referencia,"Investigação em nutrição e alimentação. Evidência científica para políticas nutricionais.",213,"2026-03-27 22:19:52.467223+00",,
bd3b1d85-b55e-4f34-871b-91d13ce28306,http://www.spcp.com.pt/,"Sociedade Portuguesa de Cirurgia Pediátrica",SPCP,fontes_referencia,"Cirurgia em crianças e recém-nascidos. Malformações congénitas, patologia pediátrica cirúrgica.",217,"2026-03-27 22:19:52.467223+00",,
db341411-4c39-44c6-8879-a51543c3ed83,http://www.spg.pt/,"Sociedade Portuguesa de Gastrenterologia",SPG,fontes_referencia,"Doenças do aparelho digestivo, doença inflamatória intestinal, síndrome do intestino irritável.",220,"2026-03-27 22:19:52.467223+00",,
ca905009-9cf8-4140-a902-bd8dcd17f34f,http://www.sphta.org.pt/,"Sociedade Portuguesa de Hipertensão",SPHTA,fontes_referencia,"Hipertensão arterial, risco cardiovascular, prevenção de AVC e enfarte. Monitorização e tratamento.",224,"2026-03-27 22:19:52.467223+00",,
7dd0bc83-9b6f-468d-b0c3-354e0cf1faca,http://www.spimunologia.org/,"Sociedade Portuguesa de Imunologia",Imunologia,fontes_referencia,"Sistema imunitário, imunodeficiências, vacinação, doenças autoimunes, imunoterapia.",225,"2026-03-27 22:19:52.467223+00",,
c35400a3-1e66-4fd1-aaef-e1ea18248519,http://www.spmfr.org/,"Sociedade Portuguesa de Medicina Física e de Reabilitação",SPMFR,fontes_referencia,"Reabilitação funcional, fisiatria, recuperação pós-AVC, dor crónica, mobilidade.",226,"2026-03-27 22:19:52.467223+00",,
94187956-888c-40d6-8e3e-53d4e2ade28a,http://www.spmi.pt/,"Sociedade Portuguesa de Medicina Interna",SPMI,fontes_referencia,"RSS integrado. Medicina interna, doente complexo, multimorbilidade. Publica várias vezes por semana.",227,"2026-03-27 22:19:52.467223+00",,
37a9514a-2a3a-4b9e-9aaa-88e3f767bd11,http://www.spmenopausa.pt/,"Sociedade Portuguesa de Menopausa","SP Menopausa",fontes_referencia,"Menopausa, perimenopausa, terapêutica hormonal, osteoporose pós-menopausa. Referência directa para o eixo Menopausa.",228,"2026-03-27 22:19:52.467223+00",,
e647d8e6-b82b-4a6a-99e5-ab3088613b51,http://www.spnefro.pt/,"Sociedade Portuguesa de Nefrologia",Nefrologia,fontes_referencia,"Doenças renais, insuficiência renal, diálise, transplante renal, prevenção da doença renal crónica.",229,"2026-03-27 22:19:52.467223+00",,
3a3d77d7-3e3b-487c-92a9-3c8ea1de758b,http://www.spn.org.pt/,"Sociedade Portuguesa de Neurociências",Neurociências,fontes_referencia,"Investigação em neurociências, cérebro, comportamento, doenças neurodegenerativas.",230,"2026-03-27 22:19:52.467223+00",,
919e1af3-5527-4ba0-8cc0-10c3007d419c,http://www.spnc.pt/,"Sociedade Portuguesa de Neurocirurgia",SPNC,fontes_referencia,"Cirurgia do sistema nervoso, tumores cerebrais, patologia da coluna, neurocirurgia funcional.",231,"2026-03-27 22:19:52.467223+00",,
89b8ea16-b0de-4c95-ac56-d9c21062c3ff,http://neuropediatria.pt/,"Sociedade Portuguesa de Neuropediatria",Neuropediatria,fontes_referencia,"RSS integrado. Neurologia pediátrica, epilepsia infantil, perturbações do neurodesenvolvimento, TDAH.",232,"2026-03-27 22:19:52.467223+00",,
9212fd26-a4be-4ab5-a8b4-19acdbdac620,http://www.spsuicidologia.pt/,"Sociedade Portuguesa de Suicidologia",Suicidologia,fontes_referencia,"Prevenção do suicídio, comportamentos autolesivos, saúde mental em crise. Referência directa para o eixo Saúde Mental.",233,"2026-03-27 22:19:52.467223+00",,
d6cceffa-0816-41cb-b74a-003cebcf5705,http://www.spt.pt/,"Sociedade Portuguesa de Transplantação",SPT,fontes_referencia,"Transplante de órgãos e tecidos, doação, imunossupressão, seguimento pós-transplante.",234,"2026-03-27 22:19:52.467223+00",,
f30d9eac-6eaf-47c6-9316-49fb32a038b2,http://www.spavc.org/,"Sociedade Portuguesa do Acidente Vascular Cerebral",SPAVC,fontes_referencia,"RSS integrado. Prevenção e tratamento do AVC, reabilitação, sinais de alerta. Tema de saúde pública.",235,"2026-03-27 22:19:52.467223+00",,
b10fac63-88e6-4b2f-9adc-c922be04dd51,http://www.speo-obesidade.pt/,"Sociedade Portuguesa para o Estudo da Obesidade",SPEO,fontes_referencia,"RSS integrado. Obesidade, excesso de peso, prevenção, políticas de saúde. Referência para o eixo Alimentação.",236,"2026-03-27 22:19:52.467223+00",,
b229d902-80b9-4ec3-9863-c1dbb5a8a9f1,http://www.sponcologia.pt/,"Sociedade Portuguesa de Oncologia",SPO,fontes_referencia,"Oncologia, cancro, rastreio, tratamento, investigação oncológica. Tema frequente de desinformação.",237,"2026-03-27 22:19:52.467223+00",,
3c9d0585-2376-4754-99c6-4a0fe99a8d2a,http://www.spot.pt/,"Sociedade Portuguesa de Ortopedia e Traumatologia",SPOT,fontes_referencia,"Ortopedia, fracturas, próteses articulares, traumatologia, medicina desportiva.",238,"2026-03-27 22:19:52.467223+00",,
1f280e34-7d44-44be-92a3-df06d47c4b30,http://www.sporl.pt/,"Sociedade Portuguesa de Otorrinolaringologia",SPORL,fontes_referencia,"Ouvido, nariz e garganta. Surdez, vertigens, apneia do sono, amigdalites.",239,"2026-03-27 22:19:52.467223+00",,
dc5be1cd-9eb3-488c-a528-eb7d2991eff7,https://www.spoftalmologia.pt/,"Sociedade Portuguesa de Oftalmologia",SPO,fontes_referencia,"Doenças oculares, cataratas, glaucoma, degenerescência macular, saúde visual.",240,"2026-03-27 22:19:52.467223+00",,
489904da-0310-4ee2-a558-525baf919abf,http://www.sppsm.org/,"Sociedade Portuguesa de Psiquiatria e Saúde Mental",SPPSM,fontes_referencia,"RSS integrado. Psiquiatria, perturbações mentais, políticas de saúde mental. Referência directa para o eixo Saúde Mental.",241,"2026-03-27 22:19:52.467223+00",,
85377df1-b86b-45bc-a9f0-2a10465e7bf8,http://www.sprmn.pt/,"Sociedade Portuguesa de Radiologia e Medicina Nuclear",SPRMN,fontes_referencia,"Imagiologia, ressonância magnética, TAC, PET, diagnóstico por imagem, radioterapia.",242,"2026-03-27 22:19:52.467223+00",,
e033b687-8c1e-4e8d-8159-3296553d93ce,http://www.spsenologia.pt/,"Sociedade Portuguesa de Senologia",Senologia,fontes_referencia,"Patologia mamária, cancro da mama, rastreio, diagnóstico precoce. Relevante para o eixo Menopausa.",243,"2026-03-27 22:19:52.467223+00",,
832d3b98-1b68-4639-821f-f5d966981ec6,http://www.spommf.pt/,"Sociedade Portuguesa de Obstetrícia e Medicina Materno Fetal",SPOMMF,fontes_referencia,"Gravidez de alto risco, medicina materno-fetal, diagnóstico pré-natal, parto.",244,"2026-03-27 22:19:52.467223+00",,
1f52bc06-7884-43a2-a9f6-3843b6ac9d5f,https://www.portugal.gov.pt/pt/gc24/area-de-governo/saude,"Governo de Portugal — Saúde","República Portuguesa",fontes_referencia,"Portal oficial do Ministério da Saúde — comunicados e política de saúde",0,"2026-04-12 12:48:22.677406+00",,
